,EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
353,270447059_2020,DREAMS FOR CHANGE INC,270447059,2020,12-31-2020,92176,0,0,0,0,717584,434903,0,1152487,434903.0
352,270447059_2021,DREAMS FOR CHANGE INC,270447059,2021,12-31-2021,92176,0,0,0,0,845519,229074,0,1074593,229074.0
445,270865318_2013,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2013,12-31-2013,0,0,0,0,0,140946,668090,563555,809036,668090.0
444,270865318_2014,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2014,12-31-2014,92021,0,0,0,0,0,205197,75,205197,205197.0
443,270865318_2015,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2015,12-31-2015,92021,0,0,0,0,77030,633257,412106,710287,633257.0
442,270865318_2016,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2016,12-31-2016,92021,0,0,0,0,164573,692054,580726,856627,692054.0
441,270865318_2017,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2017,12-31-2017,92021,0,0,0,0,80004,1549664,905744,1629668,1549664.0
440,270865318_2018,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2018,12-31-2018,92021,0,0,0,0,0,2215373,1511646,2215373,2215373.0
439,270865318_2019,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2019,12-31-2019,92021,0,0,0,0,0,1616436,1140751,1616436,1616436.0
438,270865318_2020,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2020,12-31-2020,92021,0,0,0,0,0,3247868,2243641,3247868,3247868.0
437,270865318_2021,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2021,12-31-2021,92021,0,0,0,0,0,4219724,3264414,4219724,4219724.0
100,272917644_2015,KAREN ORGANIZATION OF SAN DIEGO,272917644,2015,12-31-2015,92105,0,0,0,0,0,103388,0,103388,103388.0
99,272917644_2016,KAREN ORGANIZATION OF SAN DIEGO,272917644,2016,12-31-2016,92105,0,0,0,0,0,139470,0,139470,139470.0
98,272917644_2017,KAREN ORGANIZATION OF SAN DIEGO,272917644,2017,12-31-2017,92105,0,0,2888,0,0,132638,0,135526,135526.0
97,272917644_2018,KAREN ORGANIZATION OF SAN DIEGO,272917644,2018,12-31-2018,92105,0,0,0,0,0,188071,0,188071,188071.0
96,272917644_2019,KAREN ORGANIZATION OF SAN DIEGO,272917644,2019,12-31-2019,92105,0,0,0,0,0,169503,0,169503,169503.0
95,272917644_2020,KAREN ORGANIZATION OF SAN DIEGO,272917644,2020,12-31-2020,92105,0,0,0,0,123825,384902,0,508727,384902.0
94,272917644_2021,KAREN ORGANIZATION OF SAN DIEGO,272917644,2021,12-31-2021,92105,0,0,0,0,298246,670453,0,968699,670453.0
466,273390797_2017,SOMALI BANTU ASSOCIATION OF AMERICA,273390797,2017,06-30-2018,92105,0,0,0,0,0,393129,15488,393129,393129.0
465,273390797_2018,SOMALI BANTU ASSOCIATION OF AMERICA,273390797,2018,06-30-2019,92105,0,0,0,0,252176,221576,1000,473752,221576.0
464,273390797_2019,SOMALI BANTU ASSOCIATION OF AMERICA,273390797,2019,06-30-2020,92105,0,0,0,0,402438,233989,463,636427,233989.0
463,273390797_2020,SOMALI BANTU ASSOCIATION OF AMERICA,273390797,2020,06-30-2021,92105,0,0,0,0,293380,374295,5000,667675,374295.0
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,07-31-2014,0,0,0,0,0,0,356509,0,356509,356509.0
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,07-31-2015,38557,0,0,0,0,0,429101,20000,429101,429101.0
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,07-31-2016,38557,0,0,0,0,0,338629,0,338629,338629.0
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,07-31-2017,38557,0,0,0,0,0,487088,0,487088,487088.0
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,07-31-2018,38557,0,0,0,0,0,315897,0,315897,315897.0
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,07-31-2019,38557,0,0,0,0,0,300810,9720,300810,300810.0
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,07-31-2020,38557,0,0,0,0,0,285706,0,285706,285706.0
581,311750839_2020,BREAD OF LIFE RESCUE MISSION,311750839,2020,07-31-2021,38557,0,0,0,0,42794,258346,0,301140,258346.0
0,330006089_2015,DEAF COMMUNITY SERVICES OF SAN DIEGO,330006089,2015,6-30-2016,92108,3270,0,0,0,1329774,61532,0,1394576,64802.0
621,330006089_2015,DEAF COMMUNITY SERVICES OF SAN DIEGO,330006089,2015,06-30-2016,92108,3270,0,0,0,1329774,61532,0,1394576,64802.0
500,330006089_2017,DEAF COMMUNITY SERVICES OF SAN DIEGO INC,330006089,2017,06-30-2018,92108,2240,0,0,0,1438267,124495,0,1565002,126735.0
499,330006089_2018,DEAF COMMUNITY SERVICES OF SAN DIEGO INC,330006089,2018,06-30-2019,92108,3178,0,34205,0,2111657,165828,0,2314868,203211.0
498,330006089_2019,DEAF COMMUNITY SERVICES OF SAN DIEGO INC,330006089,2019,06-30-2020,92108,2787,0,0,0,2656426,144693,0,2803906,147480.0
497,330006089_2020,DEAF COMMUNITY SERVICES OF SAN DIEGO INC,330006089,2020,06-30-2021,92108,1980,0,0,0,1942352,134573,0,2078905,136553.0
496,330006089_2021,DEAF COMMUNITY SERVICES OF SAN DIEGO INC,330006089,2021,06-30-2022,92108,1801,0,0,0,1870912,70092,0,1942805,71893.0
407,330008269_2013,COMMUNITY CATALYSTS OF CALIFORNIA,330008269,2013,12-31-2013,0,0,0,0,0,1057513,29269,0,1086782,29269.0
406,330008269_2014,COMMUNITY CATALYSTS OF CALIFORNIA,330008269,2014,12-31-2014,92111,0,0,0,0,2111479,23405,0,2134884,23405.0
405,330008269_2015,COMMUNITY CATALYSTS OF CALIFORNIA,330008269,2015,12-31-2015,92111,0,0,0,0,2577779,15146,0,2592925,15146.0
404,330008269_2016,COMMUNITY CATALYSTS OF CALIFORNIA,330008269,2016,12-31-2016,92111,0,0,0,0,4117430,14732,0,4132162,14732.0
403,330008269_2017,COMMUNITY CATALYSTS OF CALIFORNIA,330008269,2017,12-31-2017,92111,0,0,0,0,4079963,13450,0,4093413,13450.0
402,330008269_2018,COMMUNITY CATALYSTS OF CALIFORNIA,330008269,2018,12-31-2018,92111,0,0,0,0,4486116,15457,0,4501573,15457.0
401,330008269_2019,COMMUNITY CATALYSTS OF CALIFORNIA,330008269,2019,12-31-2019,92111,0,0,0,0,4315826,18835,0,4334661,18835.0
400,330008269_2020,COMMUNITY CATALYSTS OF CALIFORNIA,330008269,2020,12-31-2020,92111,0,0,0,0,7508861,136902,0,7645763,136902.0
399,330008269_2021,ADJOIN FORMERLY COMMUNITY CATALYSTS OF CA,330008269,2021,12-31-2021,92123,0,0,0,0,11022640,15265,0,11037905,15265.0
290,330122462_2013,NAMI SAN DIEGO,330122462,2013,06-30-2014,0,0,1881,153276,0,2117637,59229,0,2332023,214386.0
289,330122462_2014,NAMI SAN DIEGO,330122462,2014,06-30-2015,92123,0,1618,136342,0,3196819,71894,0,3406673,209854.0
288,330122462_2015,NAMI SAN DIEGO,330122462,2015,06-30-2016,92123,0,760,17785,0,4623871,255358,0,4897774,273903.0
287,330122462_2016,NAMI SAN DIEGO,330122462,2016,06-30-2017,92123,0,1702,17201,0,5311923,134460,0,5465286,153363.0
286,330122462_2017,NAMI SAN DIEGO,330122462,2017,06-30-2018,92123,0,0,142728,0,5085050,133191,0,5360969,275919.0
285,330122462_2018,NAMI SAN DIEGO,330122462,2018,06-30-2019,92123,0,0,181702,0,5115093,139806,18300,5436601,321508.0
284,330122462_2019,NAMI SAN DIEGO,330122462,2019,06-30-2020,92123,0,0,160382,0,5532949,329605,2415,6022936,489987.0
283,330122462_2020,NAMI SAN DIEGO,330122462,2020,06-30-2021,92123,0,0,162038,0,6535082,439141,0,7136261,601179.0
282,330122462_2021,NAMI SAN DIEGO,330122462,2021,06-30-2022,92123,0,0,256845,0,6911240,1564509,1248249,8732594,1821354.0
230,330210280_2019,UPLIFT,330210280,2019,12-31-2019,92102,0,0,52847,0,0,188329,0,241176,241176.0
229,330210280_2021,UPLIFT,330210280,2021,12-31-2021,92102,0,0,53708,0,0,192522,30000,246230,246230.0
228,330210280_2022,UPLIFT,330210280,2022,12-31-2022,92102,0,0,215764,0,0,225374,0,441138,441138.0
563,330215585_2013,ALPHA PROJECT FOR THE HOMELESS,330215585,2013,06-30-2014,0,0,0,0,0,2065058,4124494,469651,6189552,4124494.0
562,330215585_2014,ALPHA PROJECT FOR THE HOMELESS,330215585,2014,06-30-2015,92103,0,0,0,0,4037724,1847458,676252,5885182,1847458.0
561,330215585_2015,ALPHA PROJECT FOR THE HOMELESS,330215585,2015,06-30-2016,92103,0,0,0,0,2827016,2417961,1086372,5244977,2417961.0
560,330215585_2016,ALPHA PROJECT FOR THE HOMELESS,330215585,2016,06-30-2017,92103,0,0,0,0,1251303,6178785,1876303,7430088,6178785.0
559,330215585_2017,ALPHA PROJECT FOR THE HOMELESS,330215585,2017,06-30-2018,92103,0,0,0,0,1972019,8974475,1743782,10946494,8974475.0
558,330215585_2018,ALPHA PROJECT FOR THE HOMELESS,330215585,2018,06-30-2019,92103,0,0,0,0,2476001,14101032,1757375,16577033,14101032.0
557,330215585_2019,ALPHA PROJECT FOR THE HOMELESS,330215585,2019,06-30-2020,92103,0,0,47749,0,15957289,10930710,1540175,26935748,10978459.0
556,330215585_2020,ALPHA PROJECT FOR THE HOMELESS,330215585,2020,06-30-2021,92103,0,0,145859,0,18162046,3338814,1199956,21646719,3484673.0
555,330215585_2021,ALPHA PROJECT FOR THE HOMELESS,330215585,2021,06-30-2022,92103,0,0,212917,0,20294300,3558897,1630789,24066114,3771814.0
1,330217339_2015,CRISIS HOUSE,330217339,2015,6-30-2016,92020,0,0,0,0,756702,273265,169610,1029967,273265.0
654,330217339_2015,CRISIS HOUSE,330217339,2015,06-30-2016,92020,0,0,0,0,756702,273265,169610,1029967,273265.0
2,330217339_2016,CRISIS HOUSE,330217339,2016,6-30-2017,92020,0,0,0,0,802795,342525,189186,1145320,342525.0
666,330217339_2016,CRISIS HOUSE,330217339,2016,06-30-2017,92020,0,0,0,0,802795,342525,189186,1145320,342525.0
3,330217339_2017,CRISIS HOUSE,330217339,2017,6-30-2018,92020,0,0,0,0,1433825,346726,183702,1780551,346726.0
678,330217339_2017,CRISIS HOUSE,330217339,2017,06-30-2018,92020,0,0,0,0,1433825,346726,183702,1780551,346726.0
4,330217339_2018,CRISIS HOUSE,330217339,2018,6-30-2019,92020,0,0,10770,0,1424698,512193,118107,1947661,522963.0
690,330217339_2018,CRISIS HOUSE,330217339,2018,06-30-2019,92020,0,0,10770,0,1424698,512193,118107,1947661,522963.0
5,330217339_2019,CRISIS HOUSE,330217339,2019,6-30-2020,92020,0,0,0,0,1933389,437262,74525,2370651,437262.0
702,330217339_2019,CRISIS HOUSE,330217339,2019,06-30-2020,92020,0,0,0,0,1933389,437262,74525,2370651,437262.0
388,330317950_2013,COMMUNITY HOUSING WORKS,330317950,2013,12-31-2013,0,0,0,0,0,0,3077285,0,3077285,3077285.0
387,330317950_2014,COMMUNITY HOUSING WORKS,330317950,2014,12-31-2014,92108,0,0,0,0,0,2127522,0,2127522,2127522.0
386,330317950_2015,COMMUNITY HOUSING WORKS,330317950,2015,12-31-2015,92108,0,0,0,0,2257896,1355637,0,3613533,1355637.0
385,330317950_2016,COMMUNITY HOUSING WORKS,330317950,2016,12-31-2016,92108,0,0,178333,0,910318,501953,0,1590604,680286.0
384,330317950_2017,COMMUNITY HOUSING WORKS,330317950,2017,12-31-2017,92108,0,0,201036,0,847813,557296,0,1606145,758332.0
383,330317950_2018,COMMUNITY HOUSING WORKS,330317950,2018,12-31-2018,92108,0,0,0,0,5739760,988317,0,6728077,988317.0
382,330317950_2019,COMMUNITY HOUSING WORKS,330317950,2019,12-31-2019,92108,0,0,0,2915400,1426417,944973,0,5286790,3860373.0
381,330317950_2020,COMMUNITY HOUSING WORKS,330317950,2020,12-31-2020,92108,0,0,0,3252996,1628956,1364328,0,6246280,4617324.0
380,330317950_2021,COMMUNITY HOUSING WORKS,330317950,2021,12-31-2021,92108,0,0,0,1275925,2407658,1487867,0,5171450,2763792.0
175,330352148_2013,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2013,06-30-2014,0,0,0,0,0,50000,207117,50000,257117,207117.0
174,330352148_2014,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2014,06-30-2015,921380156,0,0,60500,0,56744,226704,0,343948,287204.0
173,330352148_2015,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2015,06-30-2016,921380156,0,0,0,0,597550,188256,0,785806,188256.0
172,330352148_2016,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2016,06-30-2017,921380156,0,0,0,0,416078,76090,3900,492168,76090.0
171,330352148_2017,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2017,06-30-2018,92138,0,0,0,129490,582820,139711,0,852021,269201.0
170,330352148_2018,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2018,06-30-2019,92138,0,0,0,126000,533845,222315,0,882160,348315.0
169,330352148_2019,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2019,06-30-2020,92138,0,0,0,90000,1262411,926461,0,2278872,1016461.0
168,330352148_2020,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2020,06-30-2021,92138,0,0,0,130000,1958200,59307,0,2147507,189307.0
167,330352148_2021,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2021,06-30-2022,92138,0,0,0,157000,1981922,2149303,0,4288225,2306303.0
6,330433314_2015,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2015,6-30-2016,92101,0,0,0,0,851714,1076360,0,1928074,1076360.0
622,330433314_2015,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2015,06-30-2016,92101,0,0,0,0,851714,1076360,0,1928074,1076360.0
7,330433314_2016,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2016,6-30-2017,92101,0,0,0,0,806892,1300903,0,2107795,1300903.0
623,330433314_2016,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2016,06-30-2017,92101,0,0,0,0,806892,1300903,0,2107795,1300903.0
8,330433314_2017,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2017,6-30-2018,92101,0,0,0,0,1514007,1231820,0,2745827,1231820.0
624,330433314_2017,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2017,06-30-2018,92101,0,0,0,0,1514007,1231820,0,2745827,1231820.0
9,330433314_2018,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2018,6-30-2019,92101,0,0,0,0,1265617,1689439,0,2955056,1689439.0
625,330433314_2018,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2018,06-30-2019,92101,0,0,0,0,1265617,1689439,0,2955056,1689439.0
351,330433314_2019,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2019,06-30-2020,92101,0,0,0,0,1178817,986074,0,2164891,986074.0
350,330433314_2020,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2020,06-30-2021,92101,0,0,1200,0,462250,2067172,15150,2530622,2068372.0
349,330433314_2021,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2021,06-30-2022,92101,0,0,521275,0,598626,970523,142849,2090424,1491798.0
10,330492304_2015,FATHER JOES VILLAGES,330492304,2015,12-31-2015,921023332,0,0,0,0,560794,2189344,2070609,2750138,2189344.0
11,330492304_2016,FATHER JOES VILLAGES,330492304,2016,12-31-2016,921023332,0,0,0,0,242055,2887758,2649029,3129813,2887758.0
12,330492304_2017,FATHER JOES VILLAGES,330492304,2017,12-31-2017,921023332,0,0,0,0,279676,6295355,5923230,6575031,6295355.0
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,12-31-2018,921023332,0,0,0,0,102020,2137155,2067214,2239175,2137155.0
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,12-31-2019,921023332,0,0,0,0,578517,15544341,5811788,16122858,15544341.0
280,330496092_2013,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2013,12-31-2013,0,0,0,45878,0,828832,471764,0,1346474,517642.0
279,330496092_2014,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2014,12-31-2014,92123,0,0,37687,0,820992,382375,0,1241054,420062.0
278,330496092_2015,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2015,12-31-2015,92123,0,0,74326,0,1470129,338135,0,1882590,412461.0
277,330496092_2016,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2016,12-31-2016,92123,0,0,82700,0,1528859,1256636,0,2868195,1339336.0
276,330496092_2017,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2017,12-31-2017,92123,0,0,0,0,1412677,763293,0,2175970,763293.0
275,330496092_2018,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2018,12-31-2018,92123,0,0,0,0,2193360,231560,0,2424920,231560.0
274,330496092_2019,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2019,12-31-2019,92123,0,0,0,0,1970684,262742,0,2233426,262742.0
273,330496092_2020,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2020,12-31-2020,92123,0,0,0,0,2015213,25000,0,2040213,25000.0
272,330496092_2021,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2021,12-31-2021,92123,0,0,0,0,1863289,10000,0,1873289,10000.0
184,330497515_2013,LAS PALMAS FOUNDATION,330497515,2013,12-31-2013,0,0,0,0,0,357902,0,0,357902,0.0
183,330497515_2014,LAS PALMAS FOUNDATION,330497515,2014,12-31-2014,92024,0,0,0,0,47171,0,0,47171,0.0
182,330497515_2015,LAS PALMAS FOUNDATION,330497515,2015,12-31-2015,92024,0,0,0,0,149000,0,0,149000,0.0
181,330497515_2016,LAS PALMAS FOUNDATION,330497515,2016,12-31-2016,92024,0,0,0,0,0,0,0,0,0.0
180,330497515_2017,LAS PALMAS FOUNDATION,330497515,2017,12-31-2017,92024,0,0,0,0,0,550,0,550,550.0
179,330497515_2018,LAS PALMAS FOUNDATION,330497515,2018,12-31-2018,92024,0,0,0,0,0,300,0,300,300.0
178,330497515_2019,LAS PALMAS FOUNDATION,330497515,2019,12-31-2019,92024,0,0,0,0,0,600,0,600,600.0
177,330497515_2020,LAS PALMAS FOUNDATION,330497515,2020,12-31-2020,92024,0,0,0,0,0,0,0,0,0.0
176,330497515_2021,LAS PALMAS FOUNDATION,330497515,2021,12-31-2021,92024,0,0,0,0,0,0,0,0,0.0
227,330553621_2015,THE SALVATION ARMY SAN DIEGO RESIDENCES INC,330553621,2015,09-30-2016,90802,0,0,0,0,621388,0,0,621388,0.0
226,330553621_2016,THE SALVATION ARMY SAN DIEGO RESIDENCES INC,330553621,2016,09-30-2017,90802,0,0,0,0,665873,0,0,665873,0.0
225,330553621_2017,THE SALVATION ARMY SAN DIEGO RESIDENCES INC,330553621,2017,09-30-2018,90275,0,0,0,0,712870,0,0,712870,0.0
224,330553621_2018,THE SALVATION ARMY SAN DIEGO RESIDENCES INC,330553621,2018,09-30-2019,90275,0,0,0,0,745913,0,0,745913,0.0
223,330553621_2019,THE SALVATION ARMY SAN DIEGO RESIDENCES INC,330553621,2019,09-30-2020,90275,0,0,0,0,786788,0,0,786788,0.0
222,330553621_2020,THE SALVATION ARMY SAN DIEGO RESIDENCES INC,330553621,2020,09-30-2021,90275,0,0,0,0,784501,0,0,784501,0.0
221,330553621_2021,THE SALVATION ARMY SAN DIEGO RESIDENCES INC,330553621,2021,09-30-2022,90275,0,0,0,0,754793,0,0,754793,0.0
418,330553704_2019,SAN DIEGO EAST COUNTY CHAMBER FDN,330553704,2019,06-30-2020,92020,0,0,0,0,7000,270323,0,277323,270323.0
417,330553704_2020,SAN DIEGO EAST COUNTY CHAMBER FDN,330553704,2020,06-30-2021,92020,0,0,0,0,0,26081,0,26081,26081.0
416,330553704_2021,SAN DIEGO EAST COUNTY CHAMBER FDN,330553704,2021,06-30-2022,92020,0,0,0,0,0,9025,0,9025,9025.0
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,12-31-2015,92123,0,0,0,0,1237593,454,0,1238047,454.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,12-31-2016,92123,0,0,0,0,1485908,1212,0,1487120,1212.0
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,12-31-2017,92123,0,0,0,0,1564629,1120,0,1565749,1120.0
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,12-31-2018,92123,0,0,0,0,1610341,5416,0,1615757,5416.0
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,12-31-2019,92123,0,0,0,0,1527348,8561,0,1535909,8561.0
255,330602842_2020,TACHS,330602842,2020,12-31-2020,92123,0,0,0,0,1598008,25316,0,1623324,25316.0
254,330602842_2021,THE ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2021,12-31-2021,92123,0,0,0,0,1659718,27280,0,1686998,27280.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,12-31-2016,92127,0,0,0,0,58030,0,0,58030,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,12-31-2018,92127,0,0,0,0,59823,0,0,59823,0.0
427,330623634_2013,TOWNSPEOPLE,330623634,2013,12-31-2013,0,0,0,0,0,595951,35474,0,631425,35474.0
426,330623634_2014,TOWNSPEOPLE,330623634,2014,12-31-2014,92103,0,0,0,0,326207,44853,0,371060,44853.0
425,330623634_2015,TOWNSPEOPLE,330623634,2015,12-31-2015,92103,0,0,0,0,450427,16277,0,466704,16277.0
424,330623634_2016,TOWNSPEOPLE,330623634,2016,12-31-2016,92103,0,0,0,0,732642,14274,0,746916,14274.0
423,330623634_2017,TOWNSPEOPLE,330623634,2017,12-31-2017,92103,0,0,0,0,685289,18984,3430,704273,18984.0
422,330623634_2018,TOWNSPEOPLE,330623634,2018,12-31-2018,92103,0,0,0,0,830118,128187,0,958305,128187.0
421,330623634_2019,TOWNSPEOPLE,330623634,2019,12-31-2019,92103,0,0,0,0,1043179,25747,0,1068926,25747.0
420,330623634_2020,TOWNSPEOPLE,330623634,2020,12-31-2020,92103,0,0,0,0,1222446,118579,0,1341025,118579.0
419,330623634_2021,TOWNSPEOPLE,330623634,2021,12-31-2021,92104,0,0,0,0,1404789,301693,0,1706482,301693.0
571,330902617_2014,SOLUTIONS FOR CHANGE INC,330902617,2014,12-31-2014,92083,0,0,737190,0,0,1407551,116236,2144741,2144741.0
570,330902617_2015,SOLUTIONS FOR CHANGE INC,330902617,2015,12-31-2015,92083,0,0,649293,0,0,1231933,133368,1881226,1881226.0
569,330902617_2016,SOLUTIONS FOR CHANGE INC,330902617,2016,12-31-2016,92083,0,0,163539,0,0,1694851,14192,1858390,1858390.0
568,330902617_2017,SOLUTIONS FOR CHANGE INC,330902617,2017,12-31-2017,92083,0,0,33059,0,300000,1503790,0,1836849,1536849.0
567,330902617_2018,SOLUTIONS FOR CHANGE INC,330902617,2018,12-31-2018,92083,0,0,250677,0,200000,2319654,144589,2770331,2570331.0
566,330902617_2019,SOLUTIONS FOR CHANGE INC,330902617,2019,12-31-2019,92083,0,0,155775,0,75000,1513911,95223,1744686,1669686.0
565,330902617_2020,SOLUTIONS FOR CHANGE INC,330902617,2020,12-31-2020,92083,0,0,10100,0,398625,2433828,0,2842553,2443928.0
564,330902617_2021,SOLUTIONS FOR CHANGE INC,330902617,2021,12-31-2021,92083,0,0,344910,0,578971,2752293,20111,3676174,3097203.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,6-30-2016,92142,0,0,148000,0,0,1442396,20500,1590396,1590396.0
906,331029843_2015,211 SAN DIEGO,331029843,2015,06-30-2016,92142,0,0,148000,0,0,1442396,20500,1590396,1590396.0
23,331029843_2017,211 SAN DIEGO,331029843,2017,6-30-2018,92142,68432,0,0,0,0,1291416,0,1359848,1359848.0
918,331029843_2017,211 SAN DIEGO,331029843,2017,06-30-2018,92142,68432,0,0,0,0,1291416,0,1359848,1359848.0
24,331029843_2018,211 SAN DIEGO,331029843,2018,6-30-2019,92142,5422,0,0,0,0,1437951,0,1443373,1443373.0
930,331029843_2018,211 SAN DIEGO,331029843,2018,06-30-2019,92142,5422,0,0,0,0,1437951,0,1443373,1443373.0
25,331029843_2019,211 SAN DIEGO,331029843,2019,6-30-2020,92142,67806,0,167628,0,0,585432,0,820866,820866.0
942,331029843_2019,211 SAN DIEGO,331029843,2019,06-30-2020,92142,67806,0,167628,0,0,585432,0,820866,820866.0
139,331146733_2014,GIRLS THINK TANK,331146733,2014,12-31-2014,92101,0,8885,0,0,0,94368,0,103253,103253.0
138,331146733_2016,THINK DIGNITY,331146733,2016,12-31-2016,92104,0,3445,20231,0,121084,114551,11272,259311,138227.0
137,331146733_2017,THINK DIGNITY,331146733,2017,12-31-2017,92104,0,4925,15100,0,106172,255771,0,381968,275796.0
136,331146733_2018,THINK DIGNITY,331146733,2018,12-31-2018,92104,0,0,33682,0,114747,324226,25426,472655,357908.0
135,331146733_2019,THINK DIGNITY,331146733,2019,12-31-2019,92104,0,0,48628,0,129001,125440,43807,303069,174068.0
134,331146733_2020,THINK DIGNITY,331146733,2020,12-31-2020,92104,0,0,0,0,217312,305452,37406,522764,305452.0
133,331146733_2021,THINK DIGNITY,331146733,2021,12-31-2021,92104,0,0,45695,0,189346,273056,63404,508097,318751.0
132,331146733_2022,THINK DIGNITY,331146733,2022,12-31-2022,92104,0,0,63722,0,213571,256658,19922,533951,320380.0
26,465055513_2016,URBAN STREET ANGELS,465055513,2016,12-31-2016,92101,0,0,41551,0,155681,100940,0,298172,142491.0
27,465055513_2017,URBAN STREET ANGELS,465055513,2017,12-31-2017,92101,0,0,31109,0,26250,349708,0,407067,380817.0
294,465055513_2018,URBAN STREET ANGELS INC,465055513,2018,12-31-2018,92101,0,0,24381,0,713895,112174,0,850450,136555.0
293,465055513_2019,URBAN STREET ANGELS INC,465055513,2019,12-31-2019,92101,0,0,0,0,1597401,414072,0,2011473,414072.0
292,465055513_2020,URBAN STREET ANGELS INC,465055513,2020,12-31-2020,92101,0,0,0,0,2397198,225223,0,2622421,225223.0
291,465055513_2021,URBAN STREET ANGELS INC,465055513,2021,12-31-2021,92101,0,0,0,0,3099056,482512,0,3581568,482512.0
66,550806460_2015,BILATERAL SAFETY CORRIDOR COALITION,550806460,2015,12-31-2015,91950,0,0,0,0,159442,117018,0,276460,117018.0
65,550806460_2016,BILATERAL SAFETY CORRIDOR COALITION,550806460,2016,12-31-2016,91950,0,0,0,0,188786,236171,0,424957,236171.0
64,550806460_2017,BILATERAL SAFETY CORRIDOR COALITION,550806460,2017,12-31-2017,91950,0,0,0,0,171066,159109,0,330175,159109.0
63,550806460_2018,BILATERAL SAFETY CORRIDOR COALITION,550806460,2018,12-31-2018,91950,0,0,0,0,0,297479,0,297479,297479.0
62,550806460_2019,BILATERAL SAFETY CORRIDOR COALITION,550806460,2019,12-31-2019,91950,0,0,0,0,0,269047,0,269047,269047.0
61,550806460_2020,BILATERAL SAFETY CORRIDOR COALITION,550806460,2020,12-31-2020,91950,0,0,0,0,161068,218547,6000,379615,218547.0
