EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total,Ratio,Z-score,Normalized,Total Federate Campaigns,Total Membership Dues,Total Fundraising Events,Total Related Organizations,Total Government Grants,Total All Other Contributions,Total Noncash Contributions,Year Total,Year Philanthropic_Total,
952653869_2016,CRASH INC,952653869,2016,04-30-2017,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,03-30-2017,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,02-28-2017,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,01-30-2017,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,12-30-2016,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,11-30-2016,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,10-30-2016,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,09-30-2016,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,08-30-2016,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2016,CRASH INC,952653869,2016,07-30-2016,,0,0,0,0,0,866.0833333,0,866.0833333,866.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,06-30-2018,92108,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,0,0,0,0,0,5869,0,5869,5869,
952653869_2017,CRASH INC,952653869,2017,05-30-2018,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,
952653869_2017,CRASH INC,952653869,2017,04-30-2018,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,03-30-2018,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,02-28-2018,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,01-30-2018,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,12-30-2017,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,11-30-2017,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,10-30-2017,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,09-30-2017,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,08-30-2017,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2017,CRASH INC,952653869,2017,07-30-2017,,0,0,0,0,0,489.0833333,0,489.0833333,489.0833333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,06-30-2019,92108,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,0,0,0,0,0,19567,0,19567,19567,
952653869_2018,CRASH INC,952653869,2018,05-30-2019,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,
952653869_2018,CRASH INC,952653869,2018,04-30-2019,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,03-30-2019,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,02-28-2019,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,01-30-2019,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,12-30-2018,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,11-30-2018,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,10-30-2018,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,09-30-2018,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,08-30-2018,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2018,CRASH INC,952653869,2018,07-30-2018,,0,0,0,0,0,1630.583333,0,1630.583333,1630.583333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,06-30-2020,92108,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,0,0,0,0,0,10140,0,10140,10140,
952653869_2019,CRASH INC,952653869,2019,05-30-2020,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,0,0,0,0,0,845,0,845,845,
952653869_2019,CRASH INC,952653869,2019,04-30-2020,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,03-30-2020,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,02-29-2020,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,01-30-2020,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,12-30-2019,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,11-30-2019,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,10-30-2019,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,09-30-2019,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,08-30-2019,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2019,CRASH INC,952653869,2019,07-30-2019,,0,0,0,0,0,845,0,845,845,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,06-30-2021,92108,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,0,0,0,0,0,12102,0,12102,12102,
952653869_2020,CRASH INC,952653869,2020,05-30-2021,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,0,0,0,0,0,1008.5,0,1008.5,1008.5,
952653869_2020,CRASH INC,952653869,2020,04-30-2021,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,03-30-2021,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,02-28-2021,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,01-30-2021,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,12-30-2020,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,11-30-2020,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,10-30-2020,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,09-30-2020,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,08-30-2020,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2020,CRASH INC,952653869,2020,07-30-2020,,0,0,0,0,0,1008.5,0,1008.5,1008.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,06-30-2022,92108,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,0,0,0,0,4752251,13877,0,4766128,13877,
952653869_2021,CRASH INC,952653869,2021,05-30-2022,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,
952653869_2021,CRASH INC,952653869,2021,04-30-2022,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,03-30-2022,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,02-28-2022,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,01-30-2022,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,12-30-2021,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,11-30-2021,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,10-30-2021,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,09-30-2021,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,08-30-2021,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952653869_2021,CRASH INC,952653869,2021,07-30-2021,,0,0,0,0,396020.9167,1156.416667,0,397177.3333,1156.416667,0.9970884122,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,06-30-2014,0,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,0,0,149889,0,21811905,1018122,169822,22979916,1168011,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,05-30-2014,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,04-30-2014,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,03-30-2014,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,02-28-2014,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,01-30-2014,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,12-30-2013,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,11-30-2013,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,10-30-2013,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,09-30-2013,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,08-30-2013,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2013,SOUTH BAY COMMUNITY SERVICES,952693142,2013,07-30-2013,,0,0,12490.75,0,1817658.75,84843.5,14151.83333,1914993,97334.25,0.9491725296,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,06-30-2015,91910,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,0,0,0,0,23927898,491641,189443,24419539,491641,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,05-30-2015,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,04-30-2015,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,03-30-2015,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,02-28-2015,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,01-30-2015,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,12-30-2014,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,11-30-2014,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,10-30-2014,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,09-30-2014,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,08-30-2014,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2014,SOUTH BAY COMMUNITY SERVICES,952693142,2014,07-30-2014,,0,0,0,0,1993991.5,40970.08333,15786.91667,2034961.583,40970.08333,0.9798669008,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,06-30-2016,91910,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,0,0,0,0,23412360,546969,278454,23959329,546969,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,05-30-2016,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,04-30-2016,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,03-30-2016,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,02-29-2016,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,01-30-2016,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,12-30-2015,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,11-30-2015,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,10-30-2015,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,09-30-2015,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,08-30-2015,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2015,SOUTH BAY COMMUNITY SERVICES,952693142,2015,07-30-2015,,0,0,0,0,1951030,45580.75,23204.5,1996610.75,45580.75,0.9771709383,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,06-30-2017,91910,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,0,0,158754,0,24108727,511375,194845,24778856,670129,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,05-30-2017,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,04-30-2017,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,03-30-2017,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,02-28-2017,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,01-30-2017,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,12-30-2016,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,11-30-2016,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,10-30-2016,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,09-30-2016,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,08-30-2016,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2016,SOUTH BAY COMMUNITY SERVICES,952693142,2016,07-30-2016,,0,0,13229.5,0,2009060.583,42614.58333,16237.08333,2064904.667,55844.08333,0.9729556118,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,06-30-2018,91910,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,0,0,187711,0,23679156,505996,75340,24372863,693707,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,05-30-2018,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,04-30-2018,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,03-30-2018,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,02-28-2018,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,01-30-2018,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,12-30-2017,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,11-30-2017,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,10-30-2017,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,09-30-2017,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,08-30-2017,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2017,SOUTH BAY COMMUNITY SERVICES,952693142,2017,07-30-2017,,0,0,15642.58333,0,1973263,42166.33333,6278.333333,2031071.917,57808.91667,0.9715377303,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2018,SOUTH BAY COMMUNITY SERVICES,952693142,2018,06-30-2019,91910,0,0,19220.58333,0,2064106.583,50310.58333,12402.66667,2133637.75,69531.16667,0.9674119158,#DIV/0!,#DIV/0!,0,0,230647,0,24769279,603727,148832,25603653,834374,
952693142_2018,SOUTH BAY COMMUNITY SERVICES,952693142,2018,05-30-2019,,0,0,19220.58333,0,2064106.583,50310.58333,12402.66667,2133637.75,69531.16667,0.9674119158,#DIV/0!,#DIV/0!,0,0,19220.58333,0,2064106.583,50310.58333,12402.66667,2133637.75,69531.16667,
952693142_2018,SOUTH BAY COMMUNITY SERVICES,952693142,2018,04-30-2019,,0,0,19220.58333,0,2064106.583,50310.58333,12402.66667,2133637.75,69531.16667,0.9674119158,#DIV/0!,#DIV/0!,,,,,,,,,,
952693142_2018,SOUTH BAY COMMUNITY SERVICES,952693142,2018,03-30-2019,,0,0,19220.58333,0,2064106.583,50310.58333,12402.66667,2133637.75,69531.16667,0.9674119158,#DIV/0!,#DIV/0!,,,,,,,,,,
