,EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
581,311750839_2020,BREAD OF LIFE RESCUE MISSION,311750839,2020,05-31-2021,38557,0,0.0,0.0,0.0,3566.1666666666665,21528.833333333332,0.0,25095.0,21528.833333333332
581,311750839_2020,BREAD OF LIFE RESCUE MISSION,311750839,2020,06-30-2021,38557,0,0.0,0.0,0.0,3566.1666666666665,21528.833333333332,0.0,25095.0,21528.833333333332
581,311750839_2020,BREAD OF LIFE RESCUE MISSION,311750839,2020,07-31-2021,38557,0,0.0,0.0,0.0,3566.1666666666665,21528.833333333332,0.0,25095.0,21528.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,08-31-2019,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,09-30-2019,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,10-31-2019,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,11-30-2019,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,12-31-2019,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,01-31-2020,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,02-29-2020,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,03-31-2020,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,04-30-2020,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,05-31-2020,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,06-30-2020,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
582,311750839_2019,BREAD OF LIFE RESCUE MISSION,311750839,2019,07-31-2020,38557,0,0.0,0.0,0.0,0.0,23808.833333333332,0.0,23808.833333333332,23808.833333333332
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,08-31-2018,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,09-30-2018,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,10-31-2018,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,11-30-2018,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,12-31-2018,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,01-31-2019,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,02-28-2019,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,03-31-2019,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,04-30-2019,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,05-31-2019,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,06-30-2019,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
583,311750839_2018,BREAD OF LIFE RESCUE MISSION,311750839,2018,07-31-2019,38557,0,0.0,0.0,0.0,0.0,25067.5,810.0,25067.5,25067.5
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,08-31-2017,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,09-30-2017,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,10-31-2017,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,11-30-2017,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,12-31-2017,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,01-31-2018,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,02-28-2018,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,03-31-2018,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,04-30-2018,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,05-31-2018,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,06-30-2018,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
584,311750839_2017,BREAD OF LIFE RESCUE MISSION,311750839,2017,07-31-2018,38557,0,0.0,0.0,0.0,0.0,26324.75,0.0,26324.75,26324.75
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,08-31-2016,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,09-30-2016,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,10-31-2016,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,11-30-2016,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,12-31-2016,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,01-31-2017,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,02-28-2017,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,03-31-2017,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,04-30-2017,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,05-31-2017,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,06-30-2017,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
585,311750839_2016,BREAD OF LIFE RESCUE MISSION,311750839,2016,07-31-2017,38557,0,0.0,0.0,0.0,0.0,40590.666666666664,0.0,40590.666666666664,40590.666666666664
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,08-31-2015,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,09-30-2015,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,10-31-2015,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,11-30-2015,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,12-31-2015,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,01-31-2016,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,02-29-2016,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,03-31-2016,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,04-30-2016,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,05-31-2016,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,06-30-2016,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
586,311750839_2015,BREAD OF LIFE RESCUE MISSION,311750839,2015,07-31-2016,38557,0,0.0,0.0,0.0,0.0,28219.083333333332,0.0,28219.083333333332,28219.083333333332
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,08-31-2014,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,09-30-2014,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,10-31-2014,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,11-30-2014,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,12-31-2014,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,01-31-2015,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,02-28-2015,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,03-31-2015,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,04-30-2015,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,05-31-2015,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,06-30-2015,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
587,311750839_2014,BREAD OF LIFE RESCUE MISSION,311750839,2014,07-31-2015,38557,0,0.0,0.0,0.0,0.0,35758.416666666664,1666.6666666666667,35758.416666666664,35758.416666666664
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,08-31-2013,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,09-30-2013,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,10-31-2013,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,11-30-2013,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,12-31-2013,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,01-31-2014,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,02-28-2014,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,03-31-2014,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,04-30-2014,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,05-31-2014,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,06-30-2014,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
588,311750839_2013,BREAD OF LIFE RESCUE MISSION,311750839,2013,07-31-2014,0,0,0.0,0.0,0.0,0.0,29709.083333333332,0.0,29709.083333333332,29709.083333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,07-31-2020,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,08-31-2020,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,09-30-2020,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,10-31-2020,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,11-30-2020,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,12-31-2020,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,01-31-2021,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,02-28-2021,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,03-31-2021,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,04-30-2021,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,05-31-2021,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,06-30-2021,92101,0,0.0,27290.75,0.0,0.0,2736.0833333333335,1833.3333333333333,30026.833333333332,30026.833333333332
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,07-31-2019,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,08-31-2019,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,09-30-2019,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,10-31-2019,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,11-30-2019,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,12-31-2019,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,01-31-2020,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,02-29-2020,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,03-31-2020,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,04-30-2020,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,05-31-2020,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,06-30-2020,92101,0,0.0,48490.416666666664,0.0,0.0,1250.0,0.0,49740.416666666664,49740.416666666664
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,07-31-2018,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,08-31-2018,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,09-30-2018,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,10-31-2018,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,11-30-2018,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,12-31-2018,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,01-31-2019,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,02-28-2019,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,03-31-2019,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,04-30-2019,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,05-31-2019,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,06-30-2019,92101,0,0.0,47496.0,0.0,0.0,0.0,0.0,47496.0,47496.0
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,07-31-2017,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,08-31-2017,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,09-30-2017,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,10-31-2017,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,11-30-2017,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,12-31-2017,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,01-31-2018,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,02-28-2018,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,03-31-2018,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,04-30-2018,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,05-31-2018,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,06-30-2018,92101,0,0.0,45739.083333333336,0.0,0.0,0.0,0.0,45739.083333333336,45739.083333333336
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,07-31-2016,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,08-31-2016,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,09-30-2016,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,10-31-2016,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,11-30-2016,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,12-31-2016,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,01-31-2017,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,02-28-2017,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,03-31-2017,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,04-30-2017,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,05-31-2017,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,06-30-2017,92101,0,51574.666666666664,49283.583333333336,0.0,0.0,0.0,0.0,100858.25,100858.25
